279.6,313.2
279.3,314.2
275.4,312.2
281.6,312.1
291.6,311.5
292.4,313.9
307.8,313.1
316.2,309.6
311.7,311.1
320.2,313.6
315.2,313.8
315.3,313.8
301.6,302.4
292.1,310.7
295.7,310.7
291.5,306.9
275.4,307.3
290.1,316.0
296.1,304.7
296.4,303.9
287.5,296.7
269.7,294.9
265.6,300.8
272.2,291.9
280.1,294.4
291.2,290.4
289.0,288.6
284.7,291.1
288.2,287.0
274.6,294.2
256.4,296.2
270.0,293.4
259.6,308.2
258.4,301.2
255.7,304.6
256.6,309.8
265.6,309.6
262.5,310.1
262.2,308.2
292.6,300.5
288.8,298.0
302.6,297.7
294.3,300.8
290.0,297.3
290.9,309.0
294.9,307.9
286.2,307.7
286.1,296.0
291.1,292.6
274.9,294.9
298.9,294.0
294.0,282.6
295.6,286.0
281.6,279.5
276.2,280.5
274.0,286.4
267.5,286.7
267.5,286.7
249.0,285.7
235.6,277.9
251.6,287.5
255.5,284.9
265.6,290.6
266.1,294.9
276.3,294.3
271.8,291.4
277.4,296.3
275.4,293.9
275.4,279.7
259.5,276.3
261.4,271.7
258.7,268.7
260.7,268.2
246.5,276.4
250.6,275.7
269.8,279.7
265.6,275.7
282.9,248.2
282.9,254.7
268.7,260.1
259.6,268.5
263.5,268.8
282.3,262.0
272.0,263.8
261.8,263.0
253.2,266.7
250.6,266.0
259.0,259.6
257.0,263.9
249.0,246.2
255.6,242.6
271.9,246.2
281.8,243.8
275.4,241.9
277.2,243.0
275.4,242.9
276.3,253.2
273.1,252.2
270.4,262.7
268.9,258.6
271.0,259.8
286.0,259.0
289.7,241.1
292.8,243.1
301.5,248.8
299.9,255.6
297.9,251.0
295.7,255.0
305.7,256.1
290.2,258.1
286.9,273.4
282.1,273.4
273.0,268.9
277.9,261.1
272.9,261.3
250.6,273.8
260.4,264.4
260.3,267.9
262.3,266.9
253.4,273.6
268.7,273.0
293.4,270.7
277.7,270.0
273.9,279.6
274.9,270.6
259.9,268.4
272.8,271.5
274.0,278.1
277.7,270.1
271.4,247.4
271.9,249.9
268.2,257.1
265.2,271.4
272.5,270.7
278.9,268.4
286.0,246.7
286.7,247.4
288.4,254.8
280.9,274.7
287.8,282.2
304.1,287.9
280.6,289.2
273.1,287.1
259.3,288.1
259.0,295.9
257.0,297.4
240.0,287.1
248.9,287.3
250.2,288.8
254.9,275.2
266.5,280.7
274.6,281.0
273.9,281.8
254.2,297.0
246.9,294.1
258.4,295.1
254.5,293.1
235.3,293.8
227.9,296.7
228.9,295.5
248.0,299.6
253.7,299.2
256.1,299.1
255.3,292.6
269.5,293.2
253.9,291.9
256.9,289.0
254.5,289.0
266.5,292.6
266.4,292.6
275.9,289.1
275.7,285.2
275.6,284.4
270.2,285.8
281.7,291.7
287.3,286.7
280.0,287.4
283.9,275.8
274.9,282.3
280.7,282.4
281.1,290.4
279.6,302.2
282.3,299.9
281.3,305.1
283.3,309.3
281.7,304.7
286.3,313.8
295.9,307.5
297.5,307.5
286.1,302.6
268.2,294.1
283.0,294.1
283.3,289.6
282.9,309.6
277.7,309.8
276.2,308.6
289.6,322.5
288.3,306.2
287.9,306.7
291.3,311.6
293.7,321.5
282.8,312.7
278.2,315.2
277.4,311.9
287.5,314.6
286.6,314.5
291.2,311.5
289.1,297.8
275.3,289.7
276.1,294.5
279.5,300.0
282.5,292.7
289.7,291.9
284.4,286.5
287.8,286.4
288.5,286.4
298.1,293.1
303.8,300.4
302.6,308.4
292.5,300.6
292.7,300.9
291.3,294.9
280.5,295.4
285.8,297.3
273.8,295.1
285.8,290.0
298.9,281.0
308.9,281.1
294.9,267.4
316.9,277.0
304.2,279.4
292.7,284.4
290.0,284.8
297.3,284.6
296.8,282.7
306.1,290.4
307.0,299.2
309.0,298.1
308.1,298.9
308.5,313.5
300.3,314.7
300.8,314.3
306.3,313.2
298.9,314.0
298.7,311.7
299.4,318.6
295.0,324.7
290.8,318.6
289.8,318.0
290.0,317.6
287.5,316.1
286.3,310.9
288.9,310.7
288.9,312.1
284.9,317.0
292.1,322.8
278.5,328.1
269.0,312.3
267.8,310.1
263.9,311.3
262.9,306.3
278.7,313.0
280.9,307.6
280.0,291.8
275.0,301.5
266.2,312.9
268.7,308.8
278.4,308.2
282.4,313.7
289.9,309.7
289.7,305.1
293.0,298.6
300.9,298.2
304.0,297.5
304.9,297.6
304.9,294.1
297.9,288.8
298.2,295.6
298.0,289.7
306.8,289.6
299.6,301.7
301.6,306.6
313.4,301.2
319.1,291.6
295.1,298.3
300.3,280.5
299.8,277.7
293.3,272.8
283.3,271.9
276.5,288.2
272.4,307.7
272.4,307.6
278.5,301.7
273.1,299.9
272.6,289.9
273.2,298.0
291.8,307.0
304.8,300.6
319.0,304.8
317.7,308.0
308.1,308.4
308.0,306.5
296.4,301.9
293.0,309.5
282.1,293.0
282.4,301.0
284.1,302.4
269.0,306.0
285.4,305.6
274.7,307.0
300.5,312.1
296.8,304.4
289.2,297.2
289.1,287.2
297.2,287.0
285.2,292.9
274.7,296.6
275.8,296.7
277.6,300.7
275.6,300.2
273.6,300.5
273.1,287.9
266.2,282.7
260.9,303.4
270.6,305.8
269.5,314.8
272.6,304.4
279.4,303.0
269.2,293.6
278.4,297.2
278.6,299.2
279.3,301.2
278.3,299.9
268.6,304.5
265.8,309.6
272.6,321.1
276.6,319.6
288.8,327.0
294.3,341.5
290.5,328.9
294.1,330.9
301.0,335.1
292.5,339.8
302.1,327.8
306.7,329.9
304.9,326.6
304.6,307.5
305.2,315.5
302.1,309.2
292.1,303.3
286.9,304.8
284.0,300.0
285.0,301.6
281.1,302.1
286.7,311.2
289.0,310.7
282.5,314.9
280.0,307.7
266.9,305.4
264.3,305.1
266.9,296.3
267.1,294.6
268.4,302.8
260.8,307.4
268.0,321.4
279.7,324.3
282.1,321.1
290.2,301.3
282.6,308.0
288.8,311.3
291.9,308.1
289.0,305.1
288.8,313.1
301.3,313.1
296.4,312.4
285.3,318.9
296.8,311.3
298.1,307.2
297.6,296.0
306.0,295.2
294.8,292.2
287.5,290.3
289.1,292.3
288.3,300.3
296.9,300.4
296.0,297.3
300.3,288.0
286.3,302.1
276.1,300.3
282.2,302.0
284.3,291.4
285.7,285.9
289.8,292.8
285.8,293.1
283.0,287.6
284.0,282.0
274.2,294.4
274.3,294.3
274.1,316.8
273.6,309.2
275.3,308.6
269.9,304.3
276.4,305.8
274.4,324.0
274.3,324.0
280.8,317.3
278.7,316.9
276.6,307.8
273.3,318.2
277.3,318.7
278.3,301.9
289.8,315.8
290.2,316.1
288.0,315.3
287.8,299.3
267.8,299.6
275.9,300.6
281.5,309.7
286.5,290.3
289.2,286.3
281.8,272.6
283.8,271.5
271.8,281.4
262.9,304.0
258.0,304.0
256.7,311.4
248.6,309.9
245.8,306.4
250.2,299.1
265.7,302.7
277.2,304.5
272.1,290.2
280.3,292.0
279.9,287.9
295.8,297.7
293.5,300.1
291.8,300.0
284.4,309.9
270.2,307.0
281.4,299.6
272.2,300.0
286.0,298.4
286.2,301.2
296.7,292.0
296.8,285.8
297.8,277.7
289.6,279.1
295.4,285.9
308.3,284.0
308.3,287.4
302.8,286.7
290.7,284.7
295.8,281.2
297.6,269.2
291.0,272.9
285.8,272.5
276.5,274.8
280.5,277.7
278.5,278.9
282.5,274.6
278.1,274.5
273.8,276.9
286.7,277.2
286.3,276.9
289.3,287.5
292.1,291.3
282.4,290.0
281.3,284.6
280.4,276.8
283.0,258.8
268.4,253.1
275.6,263.1
273.9,245.5
276.3,242.8
279.1,257.3
288.9,267.3
298.7,271.3
304.4,287.8
303.3,277.8
300.2,267.1
299.5,248.5
300.6,261.5
302.9,264.0
301.9,264.1
304.8,257.3
303.4,257.6
313.8,260.0
312.5,257.9
299.0,269.0
293.1,267.0
295.9,276.5
295.0,279.4
282.0,290.8
285.3,293.3
283.3,292.9
275.8,292.8
271.6,288.4
279.0,288.4
282.3,297.5
280.3,295.6
292.2,296.8
291.8,313.2
294.7,281.6
280.7,281.6
283.3,290.0
277.7,274.2
277.8,270.5
282.4,269.9
288.8,267.7
289.8,250.7
291.8,259.9
271.7,264.1
279.4,265.8
283.5,262.2
284.2,282.4
292.9,287.2
302.3,287.2
315.1,292.7
311.4,295.7
309.9,294.3
317.9,298.5
313.2,305.8
317.6,300.1
318.6,297.1
317.5,295.9
321.0,294.9
314.6,295.3
305.7,298.9
297.5,304.1
286.7,302.2
287.4,303.6
287.1,305.6
288.5,294.6
288.8,287.2
296.1,289.4
298.4,286.5
296.4,288.1
300.0,287.7
299.3,289.7
297.4,290.4
296.1,292.6
297.5,295.1
303.9,290.4
293.9,291.7
273.1,299.7
275.0,288.5
275.4,276.5
285.1,284.2
292.9,289.5
290.6,289.9
288.2,314.3
286.2,310.4
281.9,303.7
263.6,297.6
264.4,297.3
266.4,285.0
259.9,283.3
273.3,271.0
276.1,271.6
284.1,282.7
278.1,282.6
276.0,283.4
271.2,273.9
282.0,280.7
281.1,285.2
284.8,285.2
265.2,294.9
267.1,291.9
259.4,278.3
261.9,284.3
268.4,276.5
266.2,261.5
271.4,254.7
268.5,245.0
269.8,238.4
275.2,238.4
263.2,240.4
258.0,236.8
258.3,263.3
259.1,273.6
260.1,276.0
258.1,276.9
262.4,277.4
258.6,280.0
246.5,281.1
274.5,259.1
273.5,258.8
267.5,269.6
272.0,270.8
271.0,270.3
266.2,280.3
265.6,292.4
269.6,298.2
262.9,296.2
265.4,282.3
260.7,284.7
276.7,284.7
267.7,290.8
263.7,284.4
256.3,286.0
253.6,293.8
253.8,297.5
273.6,286.2
276.6,281.9
275.2,284.9
273.6,279.5
273.6,286.0
272.3,292.0
275.1,292.1
274.3,294.4
256.2,293.6
271.7,271.9
284.3,281.9
287.0,247.1
287.8,271.5
298.3,278.3
302.0,280.1
285.8,283.4
302.0,283.7
303.6,271.7
291.3,266.8
299.3,258.7
288.9,284.7
261.1,294.7
260.8,289.1
265.2,288.2
261.6,274.4
257.5,269.5
257.7,274.5
261.2,275.5
271.0,274.8
267.6,277.8
270.3,283.8
275.9,282.7
280.7,282.7
282.2,270.7
278.4,268.7
276.2,277.1
278.1,279.8
270.7,274.5
272.7,280.3
273.1,276.0
279.3,281.6
279.2,281.4
275.0,269.6
274.8,278.7
276.0,273.5
256.6,271.6
256.4,277.0
255.8,285.2
277.4,289.2
290.3,280.4
277.4,288.5
279.0,289.9
286.8,293.3
289.2,297.6
290.9,297.1
298.9,301.0
296.8,302.3
282.7,296.4
284.8,304.3
271.3,304.5
269.4,307.6
252.4,310.9
263.9,304.8
254.0,300.4
257.4,294.6
254.9,294.7
255.1,298.6
252.7,301.2
263.1,298.6
265.1,280.6
281.3,281.8
292.2,277.6
292.1,272.2
292.3,259.9
283.9,255.4
287.7,259.2
275.6,260.8
280.5,251.0
290.0,249.5
290.9,249.1
294.9,250.6
291.0,254.6
285.3,263.1
289.2,268.5
288.0,275.2
297.1,280.4
294.8,281.7
296.5,273.4
291.0,280.5
297.8,282.7
287.1,275.6
280.7,278.9
283.9,281.6
291.4,271.6
294.7,287.5
285.7,273.2
293.7,271.8
286.5,271.9
283.7,265.9
283.7,270.7
265.8,277.9
280.6,298.2
283.1,289.8
280.1,289.8
289.6,290.4
271.5,296.8
289.5,276.5
288.8,264.5
299.5,264.4
291.4,249.3
288.2,248.5
287.9,273.3
286.5,289.3
291.1,289.9
289.6,289.0
299.6,283.2
302.0,282.2
297.4,282.3
297.7,281.5
302.4,270.5
298.7,280.1
312.2,278.1
311.6,274.1
311.6,275.2
295.6,291.6
305.7,289.8
309.1,288.5
309.1,285.3
309.0,291.3
308.1,291.9
294.9,294.3
305.2,277.7
298.2,277.9
286.4,279.1
278.6,259.0
283.8,281.9
285.1,261.9
305.6,262.5
304.8,259.9
310.5,259.8
311.3,255.0
315.3,255.0
299.6,256.0
291.6,259.5
290.7,263.5
292.0,267.5
275.1,283.5
274.4,277.4
271.6,279.2
275.0,279.3
277.8,264.9
275.8,274.6
274.8,281.2
275.8,279.9
263.8,281.5
259.7,279.8
245.8,293.9
245.5,295.8
241.5,285.0
248.7,278.6
248.1,284.0
267.6,284.3
257.0,283.1
266.8,280.1
271.6,286.6
267.5,293.5
260.0,291.3
261.1,287.8
262.5,286.1
268.5,290.4
268.3,290.4
268.4,287.0
263.8,285.1
260.2,283.0
246.0,275.9
240.4,278.9
238.4,282.4
245.9,290.2
246.5,290.2
246.5,296.2
261.9,300.2
244.6,295.1
248.8,295.6
259.2,289.8
256.6,296.2
258.5,279.0
258.5,295.4
260.1,293.4
266.9,297.7
241.1,280.8
250.0,274.5
261.0,271.2
261.4,271.1
263.3,257.4
270.6,258.8
297.7,262.5
301.4,253.7
320.5,248.1
321.0,247.5
313.3,258.0
315.4,259.3
306.0,257.4
278.4,275.3
282.4,272.6
274.8,263.4
263.7,255.7
262.9,262.6
281.4,273.1
260.6,264.8
255.2,271.6
248.7,268.4
263.4,274.6
257.0,278.6
251.9,277.1
256.0,279.5
257.6,273.9
252.7,279.5
249.5,280.8
248.1,289.4
236.9,288.0
244.3,289.0
258.0,289.4
252.5,279.4
247.4,278.2
252.8,276.0
262.5,273.7
262.6,256.3
264.6,262.3
265.7,266.2
265.1,266.9
268.5,252.1
274.5,256.2
290.8,257.0
272.0,257.7
271.6,251.1
276.0,251.8
275.7,251.8
291.8,252.5
291.9,252.4
286.0,233.9
283.2,233.4
283.0,237.4
283.0,241.5
303.7,249.0
280.6,258.5
276.2,271.7
276.5,289.9
284.9,293.5
283.8,279.7
292.9,279.3
296.6,283.7
288.2,281.7
297.1,281.3
286.6,281.7
281.2,284.2
271.3,302.3
267.8,304.7
277.4,302.5
283.8,301.9
280.7,296.7
271.0,299.6
264.4,292.8
267.3,293.2
280.3,295.2
273.1,295.2
270.3,290.6
265.9,292.3
273.9,292.5
283.1,298.4
284.7,301.4
282.7,295.6
278.1,299.2
266.1,290.1
266.4,285.5
263.0,284.9
270.3,280.1
264.7,279.7
261.7,279.2
258.3,266.0
284.2,276.7
253.3,269.9
263.3,279.2
264.6,283.1
260.9,287.8
261.2,272.8
253.3,285.1
248.9,282.2
244.9,282.0
254.0,286.9
249.2,298.2
247.7,282.3
243.5,286.0
244.4,283.4
257.2,282.8
265.5,275.0
279.4,275.0
269.7,275.2
276.7,275.0
286.7,283.3
287.6,284.1
269.7,290.3
294.9,293.9
303.6,293.8
281.6,294.6
277.9,288.5
281.9,288.2
299.8,284.0
285.1,283.0
285.0,291.3
286.0,277.9
299.8,285.9
281.5,289.9
283.6,276.2
287.8,275.1
292.3,277.1
287.7,268.4
297.2,261.4
295.0,279.0
299.2,281.5
289.3,291.4
293.3,291.7
285.8,291.4
272.1,290.7
277.4,290.2
278.8,291.5
283.7,291.7
297.2,273.4
277.0,281.3
282.2,272.0
274.2,279.7
274.3,274.0
269.4,274.9
270.1,274.0
269.9,268.2
264.2,278.9
263.3,268.9
270.5,268.7
269.9,266.2
275.0,263.0
271.9,260.1
271.9,264.1
285.5,263.8
294.1,264.5
291.3,264.6
299.3,272.8
291.5,274.7
301.4,269.2
293.0,279.0
296.0,306.8
293.9,305.1
264.3,309.3
265.6,302.8
270.7,303.7
276.4,287.9
304.4,286.9
275.7,287.2
279.5,286.3
281.1,275.8
282.0,275.6
282.9,276.7
281.9,278.1
299.9,278.5
276.9,272.7
274.9,272.2
283.3,268.7
283.0,273.9
268.8,269.4
261.9,271.3
260.2,279.6
272.9,280.2
267.9,275.5
279.5,274.1
279.5,270.6
287.5,261.2
281.1,262.1
275.8,262.7
278.0,265.4
287.7,267.4
287.7,272.2
291.2,272.5
285.4,280.1
288.7,273.8
288.6,273.8
284.0,278.8
295.4,276.8
295.4,286.4
294.7,283.8
293.5,275.7
278.4,263.5
292.5,253.8
288.5,257.7
300.1,253.8
300.5,254.7
302.5,252.8
285.5,240.6
281.5,256.6
282.2,276.9
292.2,258.4
291.2,258.0
299.1,259.9
285.6,260.4
274.2,254.2
265.4,260.2
269.0,264.7
274.2,260.0
262.0,253.7
267.1,252.3
254.6,248.9
260.9,250.3
266.0,234.7
268.0,242.0
271.2,249.6
273.5,257.1
258.3,257.1
255.5,241.0
254.7,249.3
262.2,257.8
257.4,256.6
244.2,258.5
243.2,255.0
254.2,270.7
259.1,284.6
255.7,262.0
257.5,269.2
270.6,278.1
276.5,289.0
278.5,278.7
288.0,285.5
287.3,298.6
284.6,281.7
289.5,282.7
281.6,285.6
290.1,284.5
280.6,278.8
274.4,276.9
280.6,276.9
270.3,276.4
280.8,284.4
281.2,273.0
278.6,284.1
276.6,286.0
280.5,282.3
277.8,279.8
283.2,282.6
277.2,280.6
277.2,286.6
270.5,300.2
270.7,300.2
271.2,306.3
262.9,311.7
265.7,299.6
264.9,299.1
269.3,299.1
274.8,310.7
274.8,294.7
272.6,306.9
272.7,312.0
269.6,303.5
280.6,305.3
285.6,301.3
277.6,303.6
274.5,302.8
272.4,292.8
250.7,299.4
244.4,292.7
252.9,286.6
257.2,280.6
261.2,293.0
261.2,286.0
264.1,276.0
270.7,280.0
256.7,268.0
265.8,265.3
269.8,268.2
267.8,271.0
266.3,276.1
266.5,276.8
281.3,281.1
272.5,277.8
271.7,268.0
270.5,285.8
268.4,275.7
255.3,271.7
248.7,270.1
237.3,261.9
237.5,253.3
234.8,253.4
236.8,262.8
251.1,259.8
266.8,265.4
269.5,272.6
281.5,262.7
275.5,274.7
275.7,272.5
272.9,279.1
274.6,280.5
258.6,279.9
257.6,279.0
239.8,279.0
240.8,286.6
251.7,283.6
260.5,293.8
256.8,293.6
260.8,290.1
258.1,287.1
252.1,286.9
247.4,287.0
237.4,284.8
237.8,281.8
243.1,283.9
259.5,289.6
256.1,307.3
267.1,307.0
269.5,302.8
256.8,294.3
250.6,286.4
288.6,290.4
283.5,305.0
265.5,304.7
274.0,300.9
